recId,searchText
1702,"ул. Ермекова, д. 14"
1703,"ул. Ермекова, д. 43"
1704,"ул. Ермекова, д. 52"
1705,"ул. Ермекова, д. 58/6"
1706,"ул. Ермекова, д. 62"
1707,"ул. Жамбыла, д. 35"
1708,"ул. Жамбыла, д. 55"
1709,"ул. Жекебаева, д. 144"
1710,"ул. Жилстроевская, д. 19"
1711,"ул. Жилстроевская, д. 2/1"
1712,"ул. Зелинского, д. 22А"
1713,"ул. Зелинского, д. 24/4"
1714,"ул. Зелинского, д. 28А"
1715,"ул. Зональная, д. 10"
1716,"ул. Зональная, д. 10"
1717,"ул. Зональная, д. 14"
1718,"ул. Зональная, д. 14"
1719,"ул. Зональная, д. 14"
1720,"ул. Зональная, д. 75"
1721,"ул. Зональная, д. 75/2"
1722,"ул. Зональная, д. 77/3"
1723,"ул. Казахстанская, д. 5"
1724,"ул. Караменде би, 4, кв.1, 2, 11"
1725,"ул. Караменде-би, д. 4"
1726,"ул. Караменде-би, д. 4"
1727,"ул. Карла Маркса, д. 9"
1728,"ул. Карла Маркса, д. 9"
1729,"ул. Кемеровская, д. 57"
1730,"ул. К. Маркса, д. 5/1"
1731,"ул. К. Маркса, д. 5/1"
1732,"ул. Космонавтов, д. 149"
1733,"ул. Космонавтов, д. 1Б"
1734,"ул. Космонавтов, д. 1Б"
1735,"ул. Космонавтов, д. 1Б"
1736,"ул. Космонавтов, д. 239/1"
1737,"ул. Космонавтов, д. 6, кв. 6"
1738,"ул. Костенко, д. 5"
1739,"ул. Кривогуза, д. 30"
1740,"ул. Кривогуза, д. 45"
1741,"ул. Кривогуза, д. 65"
1742,"ул. Ленина, д. 18"
1743,"ул. Ленина, д. 5"
1744,"ул. Ленина, д. 9"
1745,"ул. Лободы, д. 13/2"
1746,"ул. Лободы, д. 29/3"
1747,"ул. Локомотивная, д. 151"
1748,"ул. Л.Чайкиной, д. 138"
1749,"ул. Магнитогорская, д. 21"
1750,"ул. Магнитогорская, д. 27"
1751,"ул. Магнитогорская, д. 39"
1752,"ул. Маметовой, д. 76"
1753,"ул. Мамраева, д. 16/2"
1754,"ул. Мануильского, д. 17А"
1755,"ул. Мануильского, д. 19"
1756,"ул. Мануильского, д. 21А"
1757,"ул. Медицинская, д. 60"
1758,"ул. Молокова, д. 104"
1759,"ул. Молокова, д. 108"
1760,"ул. Молокова, д. 112"
1761,"ул. Молокова, д. 123/5"
1762,"ул. Молокова, д. 127"
1763,"ул. Молокова, д. 59"
1764,ул. Муканова 3
1765,ул. Муканова 3
1766,"ул. Муканова, д. 14/5"
1767,"ул. Муканова, д. 18"
1768,"ул. Муканова, д. 34"
1769,"ул. Муканова, д. 4/1"
1770,"ул. Муканова, д. 9"
1771,"ул. Мустафина, д. 3"
1772,"ул. Мустафина, д. 3/2"
1773,"ул. Н.Абдирова, д. 20"
1774,"ул. Новоселов, д. 177"
1775,"ул. Орлова, д. 111"
1776,"ул. Орлова, д. 113"
1777,"ул. Полетаева, д. 15"
1778,"ул. Прогресса, д. 21/2"
1779,"ул. Прогресса, д. 27"
1780,"ул. Резника, д. 8"
1781,"ул. Рыскулова, д. 5а"
1782,"ул. Сатпаева, д. 3"
1783,"ул. Сатыбалдина, д. 11"
1784,"ул. Сатыбалдина, д. 18/3"
1785,"ул. Сатыбалдина, д. 27"
1786,"ул. Серова, д. 91"
1787,"ул. Складская, д. 2А"
1788,"ул. Сталелитейная, д. 2/2а"
1789,"ул. Стартовый, д. 61/1"
1790,"ул. Степная, д. 5"
1791,"ул. Степной-3, д. 3"
1792,"ул. Таттимбета, д. 10/5"
1793,"ул. Университетская, д. 19"
1794,"ул. Учетный квартал 003, уч-к 365"
1795,"ул. Шахтеров, д. 82"
1796,"ул. Язева, д. 1"
1797,"ул. Язева, д. 14/1"
1798,"ул. Язева, д. 14/1"
1799,"ул. Язева, д. 17"
1800,"Учетный квартал 003, уч-к 365"
1801,"23 мкр-н, д. 4"
1802,"ул. Гоголя, д. 37/3"
1803,"ул. Зональная, д. 14"
1804,"ул. Комиссарова, д. 24"
1805,"ул. Муканова, д. 9"
1806,"ул. Пассажирская, д. 1"
1807,"ул. Пассажирская, д. 1"
1808,"ул. Язева, д. 1"
1809,"22 мкр-н, д. 24"
1810,"мкр. Степной-3, д. 3Б"
1811,"пр. Сейфуллина, д. 27"
1812,"п. Шахан, ул. Добровольского, д. 12"
1813,"р-н Казыбек би, мкр. Степной 3, д. 8/2"
1814,"с. Актас, ул. Кржижановского, д. 18"
1815,"ул. Волочаевская, д. 43"
1816,"ул. Караменде би, 4, кв.1, 2, 11"
1817,"ул. Металлистов, д. 42"
1818,"ул. Сатыбалдина, д. 8"
1819,"ул. Сейфуллина, д. 25"
1820,"мкр. Алтын Ауыл, д. 5"
1821,"пос. Жандосов, ул. Алатау, д. 30"
1822,"пос. Райымбек, ул. Суюнбая, д. 80"
1823,"пос. Ушконыр, ул. Жибек жолы, д. 67"
1824,"пр. Абылай хана, д. 5Б"
1825,"пр. Абылай хана, д. 60"
1826,"пр. Абылай хана, д. 90"
1827,"пр. Абылай хана, д. 90"
1828,"с. Абай, ул. Абай, д. 11Б"
1829,"с. Абай, ул. Алтын Орда, д. 1 А"
1830,"с. Алмалыбак, трасса Алматы-Бишкек, минимаркет ""Рахат"""
1831,"с. Алмалыбак, ул. Ерлепесова, д. 3"
1832,"с. Булакты, ул. Суюнбая, д. 44"
1833,"с. Жалпаксай, ул. Шегебаева, д. 21"
1834,"с. Жана-Турмыс, ул. Жана Арна, д. 1Б"
1835,"с. Иргели, ЖК Асыл Арман, д. 7, кв. 332"
1836,"с. Иргели, ЖК Асыл Арман, д. 9"
1837,"с. Иргели, ЖК Асыл Арман, д. 9, кв. (офис) 300"
1838,"с. Иргели, трасса Алматы-Бишкек, д. 17КМ"
1839,"с. Иргели, трасса Алматы-Бишкек, уч-к 8958"
1840,"с. Иргели, ул. Асыл Арман, д. 7, кв. 320"
1841,"с. Иргели, ул. Конаева, д. 35 Г"
1842,"с. Каргалы, ул. Асета Бейсеуова, д. 147Б"
1843,"с. Каргалы, ул. Бейсеуова, д. 14"
1844,"с. Каргалы, ул. Досымбетова, д. 16А"
1845,"с. Каргалы, ул. Сат, д. 29"
1846,"с. Кемертоган, ул. Акниет, д. 23"
1847,"с. Коксай, ул. Арай, д. 50"
1848,"с. Коксай, ул. Жана Гасыр, б/н"
1849,"ст. Шамалган, ул. Дуйсекова, д. 53Б"
1850,"ст. Шамалган, ул. Кунаева, д. 11Б"
1851,"с. Ушконыр, ул. Жибек Жолы, д. 60 Б"
1852,"с. Ушконыр, ул. Жибек Жолы, д. 86Б"
1853,"с. Ушконыр, ул. Жибек жолы, д. 96"
1854,"с. Шамалган, ул. Дуйсекова, д. 53Б"
1855,трасса Алматы-Бишкек
1856,"ул. Аскарова, д. 148"
1857,"ул. Аскарова, д. 148"
1858,"ул. Байдибек би, б/н"
1859,"ул. Барибаева, д. 60"
1860,"ул. Жамбыла, б/н"
1861,"ул. Жамбыла, д. 48"
1862,"ул. Жангозина, д. 47"
1863,"ул. Момышулы, д. 2А"
1864,"ул. Наурызбай батыра, д. 5А"
1865,"ул. Толе би, д. 62"
1866,"ул. Умиралиева, д. 78"
1867,"ст. Шамалган, ул. Байтурсынова, д. 20А"
1868,"ст. Шамалган, ул. Дуйсекова, д. 5"
1869,"трасса Алматы-Бишкек, рынок ""Барлык"", б/н"
1870,"ул. Байдибек би, б/н"
1871,"пр. Абылай хана, д. 153"
1872,"мкр. Боровской, д. 53Б"
1873,"мкр. Боровской, д. 68А"
1874,"мкр. Васильковский, д. 18А"
1875,"мкр. Васильковский, д. 2А"
1876,"мкр. Васильковский, д. 34А"
1877,"мкр. Васильковский, д. 35Б"
1878,"мкр. Васильковский, д. 35Б"
1879,"мкр. Жайляу, д. 86 Б"
1880,"мкр. Сарыарка, д. 8/4"
1881,"мкр. Строителей, д. 4"
1882,"мкр. Центральный, д. 52А"
1883,"мкр. Юбилейный, д. 44"
1884,"мкр. Юбилейный, д. 46А"
1885,"пос. Красный Яр, ул. 50 Лет Октября, д. 1у"
1886,"пос. Красный Яр, ул. Ленина, д. 33"
1887,"пр. Абылай Хана, д. 30"
1888,"пр. Абылай хана, д. 9"
1889,"пр. Назарбаева, д. 11В"
1890,"с. Красный Яр, ул. Мира, б/н"
1891,"ул. Абая, 128, кв.1"
1892,"ул. Абая, д. 128, кв.1"
1893,"ул. Абая, д. 128, кв. 20"
1894,"ул. Абая, д. 136А"
1895,"ул. Абая, д. 141"
1896,"ул. Абая, д. 173"
1897,"ул. Абая, д. 80"
1898,"ул. Абая, д. 82"
1899,"ул. Абая, д. 82"
1900,"ул. Абылай Хана, д. 1"
1901,"ул. Абылай Хана, д. 22а"
1902,"ул. Абылай Хана, д. 9"
1903,"ул. Ауельбекова, 115"
1904,"ул. Ауельбекова, 115"
1905,"ул. Ауельбекова, д. 115а"
1906,"ул. Ауельбекова, д. 115а"
1907,"ул. Ауельбекова, д. 127"
1908,"ул. Ауельбекова, д. 166"
1909,"ул. Ауельбекова, д. 38"
1910,"ул. Ауельбекова, д. 95"
1911,"ул. Ауэзова, д. 1"
1912,"ул. Ауэзова, д. 226"
1913,"ул. Ауэзова, д. 238"
1914,"ул. Ауэзова, д. 27"
1915,"ул. Ауэзова, д. 50"
1916,"ул. Ауэзова, д. 89"
1917,"ул. Ашимова, д. 228/1"
1918,"ул. Байтурсынова, д. 59"
1919,"ул. Байтурсынова, д. 69"
1920,"ул. Байтурсынова, д. 69"
1921,"ул. Б.Ашимова, д. 2 А"
1922,"ул. Биржан Сала, д. 46"
1923,"ул. Биржан Сал, д. 42"
1924,"ул. Буденного, д. 88"
1925,"ул. Вернадского, д. 11а"
1926,"ул. Гагарина, д. 53"
1927,"ул. Гагарина, д. 53"
1928,"ул. Гагарина, д. 53а"
1929,"ул. Гагарина, д. 69 А"
1930,"ул. Горького, д. 12"
1931,"ул. Горького, д. 167"
1932,"ул. Горького, д. 17А"
1933,"ул. Горького, д. 95"
1934,"ул. Елемесова, д. 47"
1935,"ул. Есенберлина, д. 16"
1936,"ул. Есенберлина, д. 95"
1937,"ул. Жамбула, д. 94"
1938,"ул. Жамбыла, д. 148"
1939,"ул. Жамбыла, д. 159 А"
1940,"ул. Калинина, д. 16"
1941,"ул. Калинина, д. 3А"
1942,"ул. Канай Би, д. 44"
1943,"ул. Кенесары, д. 125"
1944,"ул. Кенесары, д. 150, кв. 1"
1945,"ул. Кирпичная, д. 1А"
1946,"ул. Красная, д. 118"
1947,"ул. Куйбышева, д. 50, кв. 2"
1948,"ул. Мичурина, д. 7"
1949,"ул. Осипенко, д. 1"
1950,"ул. Осипенко, д. 12"
1951,"ул. Островского, д. 16 Б"
1952,"ул. Пушкина, д. 17"
1953,"ул. Пушкина, д. 46"
1954,"ул. Пушкина, д. 72"
1955,"ул. Садуакасова, д. 99А"
1956,"ул. Саина, д. 27а"
1957,"ул. Саина, д. 36А"
1958,"ул. Саина, д. 45А"
1959,"ул. Сулейменова, д. 12А"
1960,"ул. Сулейменова, д. 2А"
1961,"ул. Ташенова, д. 127 А"
1962,"ул. Ташенова, д. 54"
1963,"ул. Ташенова, д. 54"
1964,"ул. Уалиханова, д. 173"
1965,"ул. Шалкар, д. 25"
1966,"ул. Кенесары, д. 191"
1967,"ул. Куанышева, д. 70"
1968,"ул. Боровской, д. 68 А"
1969,"ул. Горького, д. 72"
1970,"пос. Гвардейский, б/н"
1971,"пос. Гвардейский, б/н"
1972,"пос. Гвардейский, б/н"
1973,"с. Луговое, ул. Есимова, д. 31 А"
1974,"с. Мерке, ул. Исмаилова, д. 289"
1975,"с. Мерке, ул. Турара Рыскулова, д. 70"
1976,"с. Отар, ул. Конаева, д. 34"
1977,"с. Сарбулак, ул. Конаева, д. 7/2"
1978,"ст. Луговая, ул. Курамбаева, д. 18"
1979,"с. Толе би, ул. Толе би, д. 13"
1980,"с. Толе би, ул. Толе би, д. 226"
1981,"ул. Автобазовская, д. 11"
1982,"ул. Домалак-ана, д. 113"
1983,"ул. Жибек Жолы, д. 268"
1984,"ул. Жибек жолы, д. 272"
1985,"ул. Жибек жолы, д. 363"
1986,"ул. Жибек Жолы, д. 468 а"
1987,"ул. Ж.Туйебекова, д. 75"
1988,"ул. Казыбек би, д. 18"
1989,"ул. Науалиева, д. 5а"
1990,"ул. Науалиева, д. 5а"
1991,"ул. Науалиева, д. 5а"
1992,"ул. Сатпаева, д. 178"
1993,"ул. Сатпаева, д. 178"
1994,"ул. Сатпаева, д. 231"
1995,"ул. Сатпаева, д. 231"
1996,"ул. Сейфуллина, д. 6а"
1997,"ул. Толе би, д. 136"
1998,"ул. Толе би, д. 41 А"
1999,"ул. Толе би, д. 41А"
2000,"ул. Толе би, д. 73"
2001,"4 мкр-н, д. 2"
2002,"5 мкр-н, д. 16"
2003,"5 мкр-н, д. 5/1"
2004,"5 мкр-н, д. 7"
2005,"8 мкр-н, д. 1"
2006,"8 мкр-н, д. 18"
2007,"9 мкр-н, д. 1"
2008,"9 мкр-н, д. 1, ВП 7"
2009,"9 мкр-н, д. 6"
2010,"мкр. Дорожник, д. 16/1"
2011,"мкр. Наурыз, д. 6А"
2012,"мкр. Юбилейный, д. 22, НП 1"
2013,"пр. Абая, д. 34 А"
2014,"пр. Абая, д. 34А"
2015,"пр. Аль-Фараби, 119"
2016,"пр. Аль-Фараби, 119"
2017,"пр. Аль-Фараби, 65"
2018,"пр. Аль-Фараби, 65"
2019,"пр. Аль-Фараби, д. 144"
2020,"пр. Аль-Фараби, д. 149"
2021,"пр. Аль-Фараби, д. 38"
2022,"пр. Аль-Фараби, д. 45"
2023,"пр. Аль-Фараби, д. 48"
2024,"пр. Аль-Фараби, д. 48"
2025,"пр. Аль-Фараби, д. 65"
2026,"пр. Аль-Фараби, д. 65"
2027,"пр. Аль-Фараби, д. 86"
2028,"пр. Аль-Фараби, д. 91"
2029,"пр. Кобланды батыра, д. 36/1"
2030,"пр. Тауелсиздик, д. 51/1"
2031,"пр. Тауелсыздык, д. 51"
2032,"с. Геофизик, ул. Степная, д. 6"
2033,"с. Заречное, ул. Ленина, д. 3/5"
2034,"с. Заречное, ул. Юбилейная, д. 5"
2035,"ул. 40 лет Октября, д. 14"
2036,"ул. Абая, д. 1Б"
2037,"ул. Абая, д. 24"
2038,"ул. Алтынсарина, 121"
2039,"ул. Алтынсарина, д. 121"
2040,"ул. Алтынсарина, д. 131"
2041,"ул. Алтынсарина, д. 134А"
2042,"ул. Алтынсарина, д. 162"
2043,"ул. Алтынсарина, д. 236"
2044,"ул. Алтынсарина, д. 32"
2045,"ул. Алтынсарина, д. 5"
2046,"ул. Амангельды, д. 72"
2047,"ул. Амангельды, д. 95"
2048,"ул. Баймагамбетова, д. 185"
2049,"ул. Баймагамбетова, д. 3"
2050,"ул. Байтурсынова, д. 95"
2051,"ул. Бородина, д. 107"
2052,"ул. Бородина, д. 156"
2053,"ул. Бородина, д. 219а"
2054,"ул. Бородина, д. 227"
2055,"ул. Бородина, д. 233А"
2056,"ул. Ворошилова, д. 64"
2057,"ул. Гагарина, д. 139"
2058,"ул. Гагарина, д. 215, НП19"
2059,"ул. Гвардейская, д. 15"
2060,"ул. Гвардейская, д. 17"
2061,"ул. Герцена, д. 30/1"
2062,"ул. Герцена, д. 60"
2063,"ул. Герцена, д. 8"
2064,"ул. Гоголя, б/н"
2065,"ул. Гоголя, д. 61"
2066,"ул. Гоголя, д. 62"
2067,"ул. Гоголя, д. 62"
2068,"ул. Гоголя, д. 85 А"
2069,"ул. Гоголя, д. 85А"
2070,"ул. Гоголя, д. 94 А"
2071,"ул. Гоголя, д. 98"
2072,"ул. Дзержинского, д. 74"
2073,"ул. Дощанова, д. 133 Б"
2074,"ул. Дулатова, д. 113"
2075,"ул. Жуковского, д. 23"
2076,"ул. Каирбекова, д. 347"
2077,"ул. Каирбекова, д. 370/4"
2078,"ул. Каирбекова, д. 379"
2079,"ул. Каирбекова, д. 379"
2080,"ул. Каирбекова, д. 383/2"
2081,"ул. Калинина, д. 69"
2082,"ул. Калинина, д. 69"
2083,"ул. Карбышева, д. 12/10"
2084,"ул. Карбышева, д. 13А"
2085,"ул. Карбышева, д. 4/1"
2086,"ул. Карбышева, д. 47"
2087,"ул. Карбышева, д. 55/3"
2088,"ул. Карбышева, д. 85"
2089,"ул. Касымханова, д. 114"
2090,"ул. Курганская, д. 4"
2091,"ул. Л.Беды, д. 26"
2092,"ул. Лермонтова, д. 10"
2093,"ул. Лермонтова, д. 14"
2094,"ул. Майлина, д. 65"
